date,store_id,product_id,product_name,category,sub_category,region,city,units_sold,revenue,price_per_unit,discount_percentage,marketing_spend,customer_footfall,conversion_rate,holiday_flag,weekend_flag,competitor_price,stock_available,supply_chain_delay_days,weather_index,economic_index
2020-10-13,STR-044,PRD-0464,OrganicBest Bakery 458,Grocery,Bakery,UAE,Abu Dhabi,69,254.61,3.69,0.0,0.0,217,0.318,0,0,4.15,79,1,16.7,0.8875
2024-07-31,STR-009,PRD-0352,GoldenHarvest Snacks 670,Grocery,Snacks,UAE,Abu Dhabi,108,2195.75,22.59,10.0,0.0,813,0.1328,0,0,23.11,108,0,34.7,1.1332
2023-04-03,STR-050,PRD-0258,PixelMax Smart 838,Electronics,Smart Watches,UAE,Dubai,21,22723.7,1545.83,30.0,269.54,1004,0.0209,1,0,1752.5,41,0,31.4,1.0801
2023-08-01,STR-035,PRD-0173,NaturePure Frozen 862,Grocery,Frozen Foods,KSA,Mecca,100,2143.0,21.43,0.0,0.0,855,0.117,0,0,23.24,124,0,37.2,1.0933
2024-04-18,STR-014,PRD-0302,DailyDelight Dairy 656,Grocery,Dairy,Oman,Salalah,48,376.8,7.85,0.0,0.0,465,0.1032,0,0,8.76,141,0,34.1,1.1219
2024-05-18,STR-014,PRD-0170,ActiveEdge Accessories 587,Sports,Accessories,Oman,Salalah,10,1061.24,111.71,5.0,0.0,500,0.02,0,1,107.7,114,0,37.1,1.1251
2023-02-14,STR-050,PRD-0306,TrendWave Kids 952,Fashion,Kids Clothing,UAE,Dubai,19,8929.05,469.95,0.0,0.0,719,0.0264,0,0,409.38,98,0,15.4,1.0749
2024-07-28,STR-036,PRD-0415,NovaTech Tablets 315,Electronics,Tablets,UAE,Abu Dhabi,17,45148.09,2655.77,0.0,0.0,842,0.0202,0,0,2849.75,23,0,39.5,1.1329
2024-12-22,STR-044,PRD-0019,LuxeBeauty Makeup 857,Beauty,Makeup,UAE,Abu Dhabi,19,783.18,41.22,0.0,0.0,354,0.0537,0,0,45.84,81,0,15.0,1.149
2021-04-01,STR-018,PRD-0263,FreshChoice Bakery 558,Grocery,Bakery,UAE,Dubai,46,88.27,2.02,5.0,0.0,541,0.085,0,0,1.74,68,0,26.0,0.9669
2022-03-31,STR-020,PRD-0043,NestCraft Lighting 514,Home & Living,Lighting,KSA,Riyadh,17,2553.57,150.21,0.0,0.0,401,0.0424,0,0,159.44,141,0,30.0,1.0398
2020-08-25,STR-021,PRD-0314,FarmFresh Beverages 669,Grocery,Beverages,Oman,Salalah,17,790.16,46.48,0.0,0.0,512,0.0332,0,0,42.41,122,0,29.2,0.8296
2024-01-25,STR-048,PRD-0257,LuxeBeauty Personal 391,Beauty,Personal Care,UAE,Dubai,19,6356.07,334.53,0.0,0.0,574,0.0331,0,0,366.64,102,0,15.0,1.1127
2021-05-27,STR-023,PRD-0208,EliteHome Decor 136,Home & Living,Decor,Qatar,Al Khor,1,547.81,547.81,0.0,0.0,292,0.0034,0,0,482.74,1,0,37.6,0.9935
2022-12-20,STR-033,PRD-0387,NestCraft Kitchen 245,Home & Living,Kitchen,UAE,Dubai,7,1501.24,285.95,25.0,0.0,364,0.0192,0,0,250.73,104,0,15.0,1.0687
2024-12-14,STR-004,PRD-0309,GoldenHarvest Bakery 959,Grocery,Bakery,Oman,Muscat,32,573.38,21.08,15.0,0.0,1038,0.0308,0,1,22.6,32,0,15.0,1.1481
2020-06-01,STR-004,PRD-0038,UrbanStyle Kids 638,Fashion,Kids Clothing,Oman,Muscat,7,134.98,25.71,25.0,0.0,453,0.0155,0,0,24.86,121,0,37.6,0.8217
2020-11-08,STR-040,PRD-0359,UrbanStyle Sportswear 749,Fashion,Sportswear,Oman,Salalah,8,5874.24,734.28,0.0,0.0,343,0.0233,0,0,814.93,129,0,16.0,0.8995
2022-03-25,STR-013,PRD-0278,ModernEdge Kids 977,Fashion,Kids Clothing,KSA,Dammam,12,8409.96,700.83,0.0,0.0,545,0.022,0,1,716.59,138,4,27.1,1.0392
2022-09-19,STR-045,PRD-0376,OrganicBest Bakery 941,Grocery,Bakery,Oman,Nizwa,43,1892.82,48.91,10.0,0.0,753,0.0571,0,0,50.22,43,0,24.3,1.0587
2022-11-18,STR-028,PRD-0456,FreshChoice Beverages 321,Grocery,Beverages,UAE,Ajman,21,777.63,37.03,0.0,0.0,733,0.0286,0,1,31.8,21,0,15.0,1.0652
2024-12-01,STR-003,PRD-0242,GlowUp Haircare 854,Beauty,Haircare,Qatar,Lusail,14,895.3,63.95,0.0,421.66,863,0.0162,0,0,54.64,67,0,15.0,1.1467
2024-05-31,STR-028,PRD-0024,BloomEssence Fragrance 627,Beauty,Fragrance,UAE,Ajman,50,7589.25,202.38,25.0,0.0,691,0.0724,0,1,203.76,118,0,44.0,1.1266
2022-09-27,STR-047,PRD-0198,RadiantX Personal 290,Beauty,Personal Care,KSA,Riyadh,24,8886.72,370.28,0.0,0.0,682,0.0352,0,0,390.02,43,0,25.4,1.0595
2024-07-26,STR-029,PRD-0409,SmartEdge Tablets 394,Electronics,Tablets,UAE,Sharjah,8,24859.76,3107.47,0.0,0.0,951,0.0084,0,1,3201.59,142,0,34.3,1.1327
2021-10-03,STR-026,PRD-0127,GoldenHarvest Snacks 181,Grocery,Snacks,UAE,Sharjah,53,1029.15,27.74,30.0,0.0,408,0.1299,0,0,31.83,76,0,22.2,1.0202
2021-06-27,STR-040,PRD-0126,EleganceX Men 625,Fashion,Men Clothing,Oman,Salalah,6,713.94,118.99,0.0,0.0,373,0.0161,0,0,107.81,60,0,40.5,1.0084
2021-05-15,STR-017,PRD-0139,BloomEssence Personal 691,Beauty,Personal Care,KSA,Riyadh,47,11034.59,276.21,15.0,157.44,2011,0.0234,1,1,271.9,47,0,39.8,0.9878
2020-06-12,STR-008,PRD-0117,PureSkin Fragrance 563,Beauty,Fragrance,Oman,Sohar,15,1807.38,133.88,10.0,0.0,371,0.0404,0,1,138.15,148,0,39.4,0.8227
2020-02-09,STR-042,PRD-0484,OrganicBest Dairy 887,Grocery,Dairy,Oman,Muscat,42,656.46,15.63,0.0,0.0,176,0.2386,0,0,15.62,42,0,18.5,0.9543
2022-06-05,STR-022,PRD-0490,ClassicFit Women 606,Fashion,Women Clothing,KSA,Dammam,15,6098.55,406.57,0.0,0.0,798,0.0188,0,0,434.66,137,0,40.0,1.047
2020-07-15,STR-015,PRD-0145,VogueWear Men 686,Fashion,Men Clothing,KSA,Dammam,10,6307.1,630.71,0.0,0.0,434,0.023,0,0,671.86,95,0,36.0,0.8257
2021-12-25,STR-022,PRD-0363,SmartEdge Headphones 277,Electronics,Headphones,KSA,Dammam,0,0.0,465.86,0.0,0.0,507,0.0,0,1,442.85,92,0,15.0,1.0293
2022-06-18,STR-019,PRD-0154,EleganceX Footwear 520,Fashion,Footwear,Oman,Muscat,8,1387.68,173.46,0.0,0.0,948,0.0084,0,1,192.14,32,0,40.0,1.0485
2024-02-11,STR-039,PRD-0487,VogueWear Women 286,Fashion,Women Clothing,UAE,Abu Dhabi,11,5422.56,492.96,0.0,0.0,722,0.0152,0,0,523.69,46,0,15.0,1.1145
2024-07-31,STR-037,PRD-0168,BloomEssence Skincare 373,Beauty,Skincare,UAE,Sharjah,30,6768.9,225.63,0.0,0.0,868,0.0346,0,0,256.6,123,0,34.7,1.1332
2024-05-19,STR-039,PRD-0076,GoldenHarvest Beverages 776,Grocery,Beverages,UAE,Abu Dhabi,32,894.72,27.96,0.0,0.0,373,0.0858,0,0,25.41,32,0,39.8,1.1252
2020-06-09,STR-039,PRD-0364,VoltX Cameras 879,Electronics,Cameras,UAE,Abu Dhabi,3,6051.07,2521.28,20.0,0.0,235,0.0128,0,0,2692.19,103,0,40.8,0.8224
2020-01-14,STR-021,PRD-0098,ProTech Smartphones 101,Electronics,Smartphones,Oman,Salalah,2,3704.72,1852.36,0.0,0.0,679,0.0029,0,0,2073.84,119,0,15.0,0.9514
2020-03-30,STR-039,PRD-0026,GoldenHarvest Bakery 673,Grocery,Bakery,UAE,Abu Dhabi,48,1591.68,33.16,0.0,0.0,206,0.233,0,0,37.94,124,0,30.9,0.8158
2023-02-23,STR-046,PRD-0004,LivingArt Kitchen 544,Home & Living,Kitchen,Oman,Nizwa,13,1979.77,152.29,0.0,0.0,736,0.0177,0,0,159.55,41,0,19.8,1.0758
2022-02-20,STR-005,PRD-0244,TrendWave Men 997,Fashion,Men Clothing,UAE,Ajman,19,3234.18,170.22,0.0,0.0,593,0.032,0,0,159.54,71,0,15.0,1.0355
2024-05-13,STR-001,PRD-0486,DailyDelight Beverages 894,Grocery,Beverages,Oman,Nizwa,105,1728.3,16.46,0.0,0.0,758,0.1385,0,0,17.49,105,6,33.9,1.1246
2020-07-27,STR-013,PRD-0127,GoldenHarvest Snacks 181,Grocery,Snacks,KSA,Dammam,34,943.16,27.74,0.0,0.0,503,0.0676,0,0,27.87,73,0,36.0,0.8269
2020-02-08,STR-040,PRD-0376,OrganicBest Bakery 941,Grocery,Bakery,Oman,Salalah,32,1565.12,48.91,0.0,0.0,381,0.084,0,1,42.9,76,4,16.8,0.9542
2022-08-27,STR-018,PRD-0113,NaturePure Bakery 323,Grocery,Bakery,UAE,Dubai,0,0.0,23.81,10.0,487.75,599,0.0,0,1,26.88,0,0,29.4,1.0561
2023-01-09,STR-003,PRD-0183,ModernEdge Men 102,Fashion,Men Clothing,Qatar,Lusail,12,3559.75,423.78,30.0,470.64,340,0.0353,0,0,434.55,66,0,15.0,1.0709
2021-06-28,STR-006,PRD-0408,RadiantX Skincare 238,Beauty,Skincare,Qatar,Lusail,7,609.63,87.09,0.0,0.0,489,0.0143,0,0,99.64,73,0,41.5,1.0088
2021-12-01,STR-044,PRD-0400,ClassicFit Sportswear 412,Fashion,Sportswear,UAE,Abu Dhabi,13,6978.01,536.77,0.0,0.0,296,0.0439,0,0,602.85,146,0,15.0,1.0267
2021-05-30,STR-019,PRD-0347,SportElite Accessories 937,Sports,Accessories,Oman,Muscat,14,1015.14,96.68,25.0,0.0,399,0.0351,0,0,94.11,86,0,37.1,0.9949
2022-02-23,STR-007,PRD-0374,NaturePure Snacks 241,Grocery,Snacks,Oman,Nizwa,56,665.28,11.88,0.0,0.0,381,0.147,0,0,11.34,56,0,18.2,1.0359
2023-08-29,STR-043,PRD-0384,EleganceX Women 950,Fashion,Women Clothing,Oman,Salalah,13,4096.04,315.08,0.0,0.0,426,0.0305,0,0,291.59,38,0,32.1,1.0963
2021-02-14,STR-028,PRD-0156,CozyNest Bedding 246,Home & Living,Bedding,UAE,Ajman,8,5618.23,826.21,15.0,0.0,502,0.0159,0,0,898.74,11,0,16.6,0.9452
2024-07-08,STR-017,PRD-0343,GlowUp Skincare 945,Beauty,Skincare,KSA,Riyadh,28,5343.24,190.83,0.0,0.0,679,0.0412,0,0,213.19,67,0,41.0,1.1307
2021-02-12,STR-006,PRD-0361,ActiveEdge Footwear 989,Sports,Footwear,Qatar,Lusail,7,4072.04,581.72,0.0,0.0,867,0.0081,0,1,597.24,97,0,15.3,0.9442
2024-11-27,STR-008,PRD-0298,PureSkin Fragrance 149,Beauty,Fragrance,Oman,Sohar,17,2539.29,149.37,0.0,0.0,808,0.021,0,0,128.33,38,0,15.0,1.1463
2020-02-29,STR-008,PRD-0395,ProTech Headphones 637,Electronics,Headphones,Oman,Sohar,8,11703.96,1721.17,15.0,421.05,901,0.0089,0,1,1904.97,8,0,18.6,0.9565
2022-05-04,STR-026,PRD-0039,NaturePure Beverages 253,Grocery,Beverages,UAE,Sharjah,90,1896.57,32.42,35.0,0.0,1045,0.0861,1,0,34.27,90,0,35.8,1.0435
2022-06-23,STR-017,PRD-0220,GoldenHarvest Bakery 873,Grocery,Bakery,KSA,Riyadh,84,1162.56,13.84,0.0,0.0,513,0.1637,0,0,12.61,145,0,42.1,1.049
2023-01-08,STR-044,PRD-0464,OrganicBest Bakery 458,Grocery,Bakery,UAE,Abu Dhabi,85,313.65,3.69,0.0,0.0,277,0.3069,0,0,3.24,96,0,15.0,1.0708
2020-08-28,STR-017,PRD-0340,ProFit Outdoor 475,Sports,Outdoor Gear,KSA,Riyadh,11,926.86,84.26,0.0,0.0,857,0.0128,0,1,75.13,25,0,33.0,0.8298
2023-05-04,STR-036,PRD-0006,ProFit Accessories 352,Sports,Accessories,UAE,Abu Dhabi,22,4630.34,210.47,0.0,0.0,243,0.0905,0,0,224.9,90,0,34.4,1.0835
2021-06-01,STR-014,PRD-0247,HomePlus Lighting 943,Home & Living,Lighting,Oman,Salalah,5,4760.1,952.02,0.0,0.0,656,0.0076,0,0,1063.99,43,0,42.9,0.9959
2024-04-03,STR-048,PRD-0250,EleganceX Men 258,Fashion,Men Clothing,UAE,Dubai,34,9528.98,350.33,20.0,0.0,394,0.0863,1,0,326.11,100,0,26.1,1.1202
2023-09-01,STR-022,PRD-0003,RadiantX Fragrance 321,Beauty,Fragrance,KSA,Dammam,11,3702.38,336.58,0.0,0.0,295,0.0373,0,1,354.25,148,1,28.1,1.0967
2020-11-15,STR-025,PRD-0245,HomePlus Storage 123,Home & Living,Storage,Oman,Nizwa,9,6743.79,749.31,0.0,0.0,194,0.0464,0,0,715.7,78,4,15.0,0.9027
2022-09-17,STR-044,PRD-0082,DailyDelight Bakery 886,Grocery,Bakery,UAE,Abu Dhabi,39,608.4,15.6,0.0,0.0,664,0.0587,0,1,14.9,39,0,26.4,1.0584
2021-07-18,STR-036,PRD-0426,RadiantX Makeup 916,Beauty,Makeup,UAE,Abu Dhabi,0,0.0,318.67,15.0,161.15,329,0.0,0,0,282.18,0,5,38.0,1.0118
2024-03-09,STR-019,PRD-0255,NaturePure Bakery 366,Grocery,Bakery,Oman,Muscat,73,1634.47,22.39,0.0,0.0,721,0.1012,0,1,19.58,73,0,24.2,1.1175
2024-07-24,STR-023,PRD-0134,FarmFresh Snacks 709,Grocery,Snacks,Qatar,Al Khor,55,1823.58,36.84,10.0,0.0,620,0.0887,0,0,37.45,121,0,39.1,1.1325
2022-05-10,STR-047,PRD-0117,PureSkin Fragrance 563,Beauty,Fragrance,KSA,Riyadh,8,1071.04,133.88,0.0,0.0,265,0.0302,0,0,116.68,35,0,34.7,1.0442
2021-02-21,STR-020,PRD-0419,DailyDelight Beverages 746,Grocery,Beverages,KSA,Riyadh,68,2590.12,38.09,0.0,450.42,531,0.1281,0,0,35.33,70,0,19.6,0.9485
2024-06-13,STR-008,PRD-0395,ProTech Headphones 637,Electronics,Headphones,Oman,Sohar,6,10327.02,1721.17,0.0,0.0,902,0.0067,0,0,1749.24,25,0,36.1,1.128
2022-12-04,STR-048,PRD-0162,ProFit Sportswear 532,Sports,Sportswear,UAE,Dubai,6,3457.26,576.21,0.0,0.0,442,0.0136,0,0,554.7,146,0,15.0,1.067
2023-03-27,STR-030,PRD-0045,VelvetCare Makeup 964,Beauty,Makeup,Oman,Sohar,18,5939.92,388.23,15.0,0.0,955,0.0188,1,0,333.32,85,0,25.4,1.0794
2023-05-26,STR-003,PRD-0253,ModernEdge Men 128,Fashion,Men Clothing,Qatar,Lusail,26,2083.15,94.26,15.0,98.92,926,0.0281,0,1,101.66,143,0,35.0,1.0859
2020-03-06,STR-012,PRD-0160,BloomEssence Fragrance 267,Beauty,Fragrance,Qatar,Lusail,11,2349.38,213.58,0.0,0.0,682,0.0161,0,1,187.63,100,0,20.9,0.8136
2022-08-15,STR-039,PRD-0023,PowerMax Supplements 273,Sports,Supplements,UAE,Abu Dhabi,13,3923.01,301.77,0.0,0.0,403,0.0323,0,0,306.66,127,0,33.0,1.0548
2021-02-24,STR-015,PRD-0354,TrendWave Men 993,Fashion,Men Clothing,KSA,Dammam,12,9213.48,767.79,0.0,0.0,409,0.0293,0,0,663.26,137,0,15.8,0.9499
2023-09-08,STR-018,PRD-0421,HomePlus Bedding 112,Home & Living,Bedding,UAE,Dubai,0,0.0,374.01,0.0,0.0,899,0.0,0,1,361.66,0,0,25.4,1.0974
2020-01-26,STR-014,PRD-0226,PowerMax Supplements 662,Sports,Supplements,Oman,Salalah,6,1214.94,202.49,0.0,0.0,329,0.0182,0,0,190.19,138,0,15.0,0.9527
2024-02-27,STR-035,PRD-0157,DailyDelight Dairy 121,Grocery,Dairy,KSA,Mecca,66,903.54,13.69,0.0,0.0,665,0.0992,0,0,13.98,120,0,18.5,1.1163
2024-12-06,STR-032,PRD-0306,TrendWave Kids 952,Fashion,Kids Clothing,Qatar,Al Khor,13,6109.35,469.95,0.0,0.0,293,0.0444,0,1,487.11,112,6,15.0,1.1473
2021-07-17,STR-013,PRD-0465,UrbanStyle Men 807,Fashion,Men Clothing,KSA,Dammam,4,2522.68,630.67,0.0,0.0,1190,0.0034,0,1,620.05,134,0,41.5,1.0117
2023-11-04,STR-018,PRD-0098,ProTech Smartphones 101,Electronics,Smartphones,UAE,Dubai,11,20375.96,1852.36,0.0,0.0,706,0.0156,0,1,1712.6,47,0,15.0,1.1037
2024-10-04,STR-014,PRD-0071,DailyDelight Dairy 545,Grocery,Dairy,Oman,Salalah,43,778.08,25.85,30.0,0.0,1137,0.0378,0,1,25.68,43,0,23.4,1.1404
2024-07-04,STR-026,PRD-0067,VogueWear Kids 481,Fashion,Kids Clothing,UAE,Sharjah,7,5593.14,799.02,0.0,478.38,406,0.0172,0,0,715.81,92,0,41.0,1.1303
2024-05-18,STR-031,PRD-0102,UrbanSpace Kitchen 531,Home & Living,Kitchen,Oman,Sohar,8,6597.28,824.66,0.0,0.0,261,0.0307,0,1,795.74,65,0,37.1,1.1251
2024-05-19,STR-041,PRD-0471,GoldenHarvest Dairy 195,Grocery,Dairy,KSA,Mecca,26,602.68,23.18,0.0,138.26,747,0.0348,0,0,26.15,26,0,39.8,1.1252
2020-04-02,STR-032,PRD-0267,GoldenHarvest Dairy 341,Grocery,Dairy,Qatar,Al Khor,43,958.73,27.87,20.0,0.0,601,0.0715,0,0,30.69,43,0,27.5,0.8161
2024-07-16,STR-002,PRD-0445,NaturePure Frozen 797,Grocery,Frozen Foods,KSA,Riyadh,126,4920.3,39.05,0.0,0.0,512,0.2461,0,0,39.87,126,0,35.2,1.1316
2021-10-04,STR-017,PRD-0303,ModernEdge Women 965,Fashion,Women Clothing,KSA,Riyadh,14,6924.22,659.45,25.0,0.0,279,0.0502,0,0,675.27,89,0,20.1,1.0203
2024-03-17,STR-011,PRD-0466,HomePlus Lighting 289,Home & Living,Lighting,KSA,Jeddah,19,14658.06,1102.11,30.0,0.0,414,0.0459,1,0,1040.25,39,0,27.0,1.1183
2024-10-04,STR-029,PRD-0400,ClassicFit Sportswear 412,Fashion,Sportswear,UAE,Sharjah,11,5904.47,536.77,0.0,210.11,327,0.0336,0,1,559.79,101,3,23.4,1.1404
2021-11-22,STR-018,PRD-0344,TrendWave Footwear 720,Fashion,Footwear,UAE,Dubai,8,1179.6,147.45,0.0,0.0,288,0.0278,0,0,161.8,103,0,15.0,1.0257
2023-01-02,STR-001,PRD-0138,TrendWave Accessories 466,Fashion,Accessories,Oman,Nizwa,14,1307.32,93.38,0.0,0.0,260,0.0538,0,0,100.12,52,0,15.0,1.0702
2020-10-09,STR-009,PRD-0098,ProTech Smartphones 101,Electronics,Smartphones,UAE,Abu Dhabi,4,7409.44,1852.36,0.0,0.0,962,0.0042,0,1,1595.86,79,0,19.4,0.8857
2022-09-19,STR-025,PRD-0475,NaturePure Fresh 377,Grocery,Fresh Produce,Oman,Nizwa,31,813.75,26.25,0.0,0.0,819,0.0379,0,0,27.84,33,0,24.3,1.0587
2020-08-08,STR-044,PRD-0464,OrganicBest Bakery 458,Grocery,Bakery,UAE,Abu Dhabi,71,248.89,3.69,5.0,0.0,286,0.2483,0,1,3.69,75,0,34.7,0.828
2020-01-01,STR-027,PRD-0418,PureSkin Fragrance 258,Beauty,Fragrance,KSA,Riyadh,29,3904.1,192.32,30.0,0.0,1077,0.0269,1,0,212.61,79,0,15.0,0.95
2024-07-16,STR-037,PRD-0246,BloomEssence Haircare 938,Beauty,Haircare,UAE,Sharjah,25,9813.0,392.52,0.0,0.0,626,0.0399,0,0,442.84,33,0,35.2,1.1316
2021-03-08,STR-043,PRD-0338,CozyNest Decor 607,Home & Living,Decor,Oman,Salalah,5,5894.2,1178.84,0.0,406.8,707,0.0071,0,0,1134.9,63,0,23.6,0.9555
2022-01-09,STR-002,PRD-0149,VogueWear Kids 509,Fashion,Kids Clothing,KSA,Riyadh,18,9875.88,783.8,30.0,0.0,642,0.028,0,0,718.25,116,0,15.0,1.0309
2021-05-06,STR-030,PRD-0293,PowerMax Outdoor 526,Sports,Outdoor Gear,Oman,Sohar,25,2102.1,129.36,35.0,109.69,772,0.0324,1,0,127.0,85,0,36.0,0.9835
2024-05-22,STR-008,PRD-0449,SmartEdge Laptops 906,Electronics,Laptops,Oman,Sohar,18,33500.61,2863.3,35.0,0.0,1528,0.0118,1,0,2616.72,103,0,36.1,1.1256
2024-11-06,STR-041,PRD-0279,PureSkin Haircare 654,Beauty,Haircare,KSA,Mecca,15,3988.05,265.87,0.0,0.0,218,0.0688,0,0,296.43,27,0,15.0,1.144
2021-02-12,STR-035,PRD-0133,EleganceX Footwear 266,Fashion,Footwear,KSA,Mecca,20,4606.14,329.01,30.0,0.0,701,0.0285,0,1,354.19,42,0,15.3,0.9442
2021-12-01,STR-031,PRD-0041,TrendWave Sportswear 985,Fashion,Sportswear,Oman,Sohar,21,14455.77,724.6,5.0,0.0,365,0.0575,0,0,657.75,101,0,15.0,1.0267
2023-06-26,STR-016,PRD-0117,PureSkin Fragrance 563,Beauty,Fragrance,UAE,Sharjah,21,2811.48,133.88,0.0,0.0,959,0.0219,0,0,135.11,25,6,37.4,1.0893
2020-08-28,STR-016,PRD-0441,BloomEssence Wellness 791,Beauty,Wellness,UAE,Sharjah,15,3908.92,274.31,5.0,0.0,264,0.0568,0,1,241.0,126,0,33.0,0.8298
2022-05-13,STR-016,PRD-0299,PureSkin Haircare 935,Beauty,Haircare,UAE,Sharjah,25,2027.25,90.1,10.0,0.0,647,0.0386,0,1,101.51,88,0,37.0,1.0445
2023-06-20,STR-026,PRD-0445,NaturePure Frozen 797,Grocery,Frozen Foods,UAE,Sharjah,36,1405.8,39.05,0.0,0.0,322,0.1118,0,0,39.77,36,0,37.8,1.0887
2020-11-20,STR-006,PRD-0186,LivingArt Bedding 212,Home & Living,Bedding,Qatar,Lusail,5,5717.1,1143.42,0.0,0.0,676,0.0074,0,1,1016.68,127,0,15.0,0.9051
2023-10-31,STR-016,PRD-0366,DailyDelight Fresh 948,Grocery,Fresh Produce,UAE,Sharjah,50,283.15,8.09,30.0,0.0,263,0.1901,0,0,7.01,134,0,15.0,1.1032
2020-10-29,STR-018,PRD-0178,SportElite Accessories 471,Sports,Accessories,UAE,Dubai,3,667.61,278.17,20.0,134.74,251,0.012,0,0,298.06,28,1,16.5,0.8949
2024-07-20,STR-030,PRD-0279,PureSkin Haircare 654,Beauty,Haircare,Oman,Sohar,19,5051.53,265.87,0.0,209.12,600,0.0317,0,1,291.72,34,0,36.9,1.132
2022-09-02,STR-009,PRD-0455,NovaTech Smartphones 686,Electronics,Smartphones,UAE,Abu Dhabi,8,23351.11,3243.21,10.0,0.0,234,0.0342,0,1,3437.01,103,0,28.4,1.0568
2023-08-15,STR-020,PRD-0132,FlexZone Supplements 885,Sports,Supplements,KSA,Riyadh,0,0.0,163.39,0.0,0.0,263,0.0,0,0,169.2,0,0,36.8,1.0948
2021-07-25,STR-049,PRD-0259,SmartEdge Tablets 311,Electronics,Tablets,Oman,Nizwa,12,34015.8,2834.65,0.0,0.0,782,0.0153,0,0,2956.84,98,0,37.3,1.0125
2021-04-30,STR-025,PRD-0307,FarmFresh Fresh 931,Grocery,Fresh Produce,Oman,Nizwa,115,4505.24,48.97,20.0,0.0,876,0.1313,1,1,46.87,115,0,32.2,0.9806
2023-02-25,STR-024,PRD-0491,HomePlus Bedding 506,Home & Living,Bedding,Qatar,Al Wakrah,6,6240.84,1040.14,0.0,467.52,340,0.0176,0,1,1170.73,99,0,20.8,1.0761
2021-10-23,STR-020,PRD-0460,CozyNest Kitchen 915,Home & Living,Kitchen,KSA,Riyadh,6,5797.32,966.22,0.0,0.0,1187,0.0051,0,1,939.75,127,0,18.4,1.0224
2023-08-31,STR-033,PRD-0134,FarmFresh Snacks 709,Grocery,Snacks,UAE,Dubai,67,2468.28,36.84,0.0,0.0,847,0.0791,0,0,39.95,77,0,34.0,1.0965
2023-05-09,STR-047,PRD-0306,TrendWave Kids 952,Fashion,Kids Clothing,KSA,Riyadh,11,5169.45,469.95,0.0,0.0,430,0.0256,0,0,513.2,61,0,36.7,1.0841
2022-07-02,STR-041,PRD-0288,OrganicBest Bakery 708,Grocery,Bakery,KSA,Mecca,80,413.6,5.17,0.0,0.0,570,0.1404,0,1,4.83,119,0,40.3,1.05
2022-12-27,STR-033,PRD-0327,RadiantX Wellness 921,Beauty,Wellness,UAE,Dubai,14,227.92,20.35,20.0,0.0,381,0.0367,0,0,22.83,105,0,15.0,1.0695
2024-03-11,STR-014,PRD-0438,VogueWear Men 462,Fashion,Men Clothing,Oman,Salalah,20,11400.37,670.61,15.0,0.0,653,0.0306,1,0,637.33,25,0,22.6,1.1177
2022-10-24,STR-009,PRD-0228,EleganceX Kids 120,Fashion,Kids Clothing,UAE,Abu Dhabi,9,2988.45,332.05,0.0,370.76,451,0.02,0,0,310.08,142,0,16.4,1.0625
2021-10-05,STR-049,PRD-0117,PureSkin Fragrance 563,Beauty,Fragrance,Oman,Nizwa,17,2275.96,133.88,0.0,0.0,791,0.0215,0,0,123.65,29,0,19.9,1.0204
2020-01-18,STR-010,PRD-0268,DailyDelight Frozen 836,Grocery,Frozen Foods,KSA,Dammam,63,406.35,6.45,0.0,0.0,458,0.1376,0,1,7.11,63,6,15.0,0.9519
2024-09-09,STR-026,PRD-0127,GoldenHarvest Snacks 181,Grocery,Snacks,UAE,Sharjah,20,554.8,27.74,0.0,0.0,435,0.046,0,0,30.3,20,0,27.0,1.1376
2020-08-27,STR-003,PRD-0438,VogueWear Men 462,Fashion,Men Clothing,Qatar,Lusail,6,3822.48,670.61,5.0,0.0,204,0.0294,0,0,689.93,138,0,28.4,0.8298
2022-11-18,STR-035,PRD-0171,NaturePure Dairy 508,Grocery,Dairy,KSA,Mecca,5,171.56,42.89,20.0,0.0,572,0.0087,0,1,40.27,5,0,15.0,1.0652
2021-06-08,STR-044,PRD-0359,UrbanStyle Sportswear 749,Fashion,Sportswear,UAE,Abu Dhabi,12,8811.36,734.28,0.0,0.0,235,0.0511,0,0,657.95,26,0,41.1,0.9992
2021-11-26,STR-025,PRD-0434,RadiantX Fragrance 341,Beauty,Fragrance,Oman,Nizwa,27,6654.42,246.46,0.0,0.0,388,0.0696,0,1,237.22,49,0,15.0,1.0261
2021-10-07,STR-006,PRD-0434,RadiantX Fragrance 341,Beauty,Fragrance,Qatar,Lusail,12,2957.52,246.46,0.0,0.0,837,0.0143,0,0,262.7,146,0,16.0,1.0206
2020-01-08,STR-016,PRD-0026,GoldenHarvest Bakery 673,Grocery,Bakery,UAE,Sharjah,17,563.72,33.16,0.0,0.0,213,0.0798,0,0,37.0,40,0,15.0,0.9508
2023-11-24,STR-041,PRD-0341,FarmFresh Fresh 298,Grocery,Fresh Produce,KSA,Mecca,54,845.1,15.65,0.0,0.0,737,0.0733,0,1,14.01,54,0,15.0,1.1059
2023-01-03,STR-007,PRD-0108,FreshChoice Bakery 199,Grocery,Bakery,Oman,Nizwa,29,921.33,31.77,0.0,0.0,682,0.0425,0,0,32.38,133,0,15.0,1.0703
2020-02-17,STR-022,PRD-0431,PowerMax Footwear 276,Sports,Footwear,KSA,Dammam,5,2554.9,510.98,0.0,0.0,351,0.0142,0,0,543.37,36,0,21.1,0.9551
